name,amenity,shop,longitude,latitude
Aksu Şarkuteri Tekel Bayi,,convenience,28.5357367,41.0059227
Metin Bakkal,,convenience,29.2162276,41.0101714
,,convenience,29.0853811,40.9637833
Migros Jet,,convenience,29.0894551,40.9632126
Anadolu Öz Gıda,,convenience,29.1801511,40.9079872
Aslan Gıda,,convenience,29.1851259,40.90708
Arzum Gıda,,convenience,29.2210318,41.0095304
Dere Tekel,,convenience,29.1387624,40.9242598
Han Gıda,,convenience,29.1854555,40.9072795
Burda,,convenience,28.8896271,41.0713795
Ünsal Market,,convenience,29.0406913,41.0179949
MERİÇ GIDA,,convenience,29.0431934,41.0170083
,,convenience,29.0907868,40.9557689
Karayolları Bakkal,,convenience,29.1195125,40.9448379
Eko market,,convenience,29.156349,40.9384729
UCZ Market,,convenience,29.153896,40.9363684
,,convenience,29.1438155,40.9384296
Fatoş Büfe,,convenience,29.0388577,41.0115416
Deniz Bakkal,,convenience,29.1406944,40.9410694
Ucz,,convenience,29.1430145,40.9233902
Çilli Tekel Şarküteri,,convenience,29.1428653,40.9233277
,,convenience,29.1425702,40.9233247
,,convenience,29.1414302,40.9225535
İnci Market,,convenience,29.139896,40.9218633
Karadeniz Tekel,,convenience,29.1390979,40.921896
Akasya Market,,convenience,29.1384416,40.9218308
,,convenience,29.1377112,40.9215778
,,convenience,29.1390298,40.9214902
Tekel,,convenience,29.1786219,40.8901876
Nar Şarküteri,,convenience,29.0969918,41.0949894
Kahvaltı Diyarı,,convenience,29.0982401,41.0951286
Mekke Kuruyemiş,,convenience,29.0982994,41.0951199
İstanbul Tekel,,convenience,28.5405379,41.008647
İkizler Market,,convenience,29.0090879,41.0442246
,,convenience,28.9878133,41.0546354
Bekiroğlu  bakkal,,convenience,29.0867031,41.0938401
Elif Bakkal,,convenience,28.240072,41.087633
Van Bakkal,,convenience,28.2421671,41.0897666
,,convenience,28.6188894,41.0231617
As Market,,convenience,29.0303903,40.9850761
Peynirci 2,,convenience,29.0309104,40.9861694
نور اوبك,,convenience,28.9710763,41.0154173
IPEKCE ايبوك,,convenience,28.9690216,41.0133628
محمود باشا,,convenience,28.9700715,41.0140932
Kardeşler Market,,convenience,29.0299523,40.9839953
Migros Jet,,convenience,28.9822283,41.0499638
Migros Jet,,convenience,29.0333388,40.9868802
,,convenience,28.1141461,41.2307151
,,convenience,28.2510781,41.0759512
,,convenience,28.9247124,41.0749006
Servet Bakkal,,convenience,28.9330614,41.0812916
,,convenience,28.9325683,41.0817847
HAKMAR,,convenience,29.264929,40.9625702
,,convenience,28.5028602,41.1721759
Çağrı Hipermarketleri,,convenience,29.267184,40.9657238
Sultanbeyli Balıkçısı,,convenience,29.2671655,40.9656068
HAKMAR,,convenience,29.2604046,40.9672934
,,convenience,29.1319048,40.9193191
Çayirlar Bakkal,,convenience,29.1337413,40.9184172
Ercan Bakkal,,convenience,29.1339446,40.9183303
,,convenience,28.9285761,41.000188
Ugurlu Market & Tekel şarküteri,,convenience,28.9967267,41.0585126
Kuruyemişçi,,convenience,28.927426,40.9962956
Ay Gıda,,convenience,28.9257092,40.995108
Tekel,,convenience,28.9236646,40.9943926
Tekel,,convenience,28.9245778,40.9937036
Şok Mini,,convenience,28.8980563,41.0386668
Kamalı Market,,convenience,28.9796181,41.0288288
Yeşilçam Manavi,,convenience,28.9823147,41.0323863
,,convenience,28.9725355,41.0312382
Ekomini,,convenience,28.7862081,41.0422169
Kasaroğlu Şarküteri,,convenience,28.9876361,41.033624
Milyoncu,,convenience,28.7845149,41.0504277
Konak Market,,convenience,28.7806691,40.9800314
Ertürk Kardeşler Market,,convenience,28.898856,41.0352154
Diyar Market,,convenience,28.9016284,41.0399162
Sibebi Gıda Sooping,,convenience,28.9010178,41.0390438
Aydın Gıda,,convenience,28.902565,41.0396251
Mert Market,,convenience,28.9042439,41.0421789
Akman Gıda,,convenience,28.9056721,41.0434893
Sarıkan Market,,convenience,28.8996462,41.0372424
Migros Jet,,convenience,29.0739153,40.9804268
Migros Jet,,convenience,29.0457476,40.9870076
Selim Hipermarket,,convenience,29.0493334,40.9900551
Giyas Tekel,,convenience,29.0486609,40.9899595
Uğurlu Pişmaniye,,convenience,28.8503137,41.0131379
Oğuz Market,,convenience,28.8746555,41.0416725
Kısmet Kuruyemiş,,convenience,29.14269,40.9817239
Aziz Bakkal,,convenience,29.1402165,40.9820893
Canpolat,,convenience,29.0709249,40.9845481
marketim,,convenience,28.9502546,41.012119
Yesil süt mamülleri,,convenience,28.9272889,40.9948282
Ikizler market,,convenience,28.9261492,40.9942557
,,convenience,28.926626,40.9946323
,,convenience,28.9285227,40.9953482
Kemer su,,convenience,28.9273587,40.9960202
Hepşen bakkaliyesi,,convenience,28.927038,40.9938317
,,convenience,28.9293409,40.9951704
Kıvanç Market,,convenience,28.9546742,41.021914
,,convenience,28.2308749,41.0797345
,,convenience,28.2287489,41.0801831
,,convenience,28.2299811,41.0792186
Serahat Market,,convenience,28.9506698,41.0135029
Migros Jet,,convenience,28.9519559,41.009951
Aydınlar Gida,,convenience,28.9552936,41.0210914
Dağeri Gida,,convenience,28.9576016,41.0250396
Erkili,,convenience,28.9565769,41.0237823
Özbirlik Market,,convenience,28.9574553,41.0237368
Akpınar Gida,,convenience,28.9568557,41.0235135
Şahba Market,,convenience,28.9560341,41.0224817
UCZ Market,,convenience,28.9562806,41.0236918
Elit Şarküteri Ve Tekel Bayii,,convenience,28.9552565,41.0279468
Ard Cevahirler Market,,convenience,28.9551053,41.027507
Fatih Gida ve Tekel Bayii,,convenience,28.9540113,41.0264934
UCZ Market,,convenience,28.9538459,41.0263441
Zorlu Ticaret,,convenience,28.9528869,41.0253977
Şanlı Market,,convenience,28.9549616,41.0241452
Çağdaş Büfe,,convenience,28.8984205,41.0319928
Elif Büfe,,convenience,28.8989873,41.0330528
Sezer market,,convenience,28.9005628,41.031427
,,convenience,28.9269042,40.9965438
,,convenience,28.9254672,40.9961097
Benimdünyam temizlik marketi,,convenience,28.9253867,40.9950291
Rahman gıda,,convenience,28.9267151,40.9965184
Yavuz gıda,,convenience,28.9277231,40.9974399
Yusuf gıda,,convenience,28.9274824,40.9978792
Özmar market,,convenience,28.9264503,40.9972066
Cemil bakkal,,convenience,28.9259847,40.9977505
Sırma shop,,convenience,28.9245369,40.9965804
Nur gıda pazarı,,convenience,28.9257533,40.9972949
Arapgir market,,convenience,28.9234688,40.9970526
Onur market,,convenience,28.9225944,40.9964477
Yusuf market,,convenience,28.9236679,40.9945489
,,convenience,28.9236431,40.995719
Murat gıda,,convenience,28.9238858,40.9961755
Burak gıda,,convenience,28.9242643,40.9972294
S.turcel gıda,,convenience,28.9228092,40.9977025
Özkan market,,convenience,28.9254218,40.9994722
Derya bakkal,,convenience,28.9266569,40.9988796
Super market sho,,convenience,28.9241007,41.0001794
Şen Büfe,,convenience,28.8990024,41.0324665
Erkam Market,,convenience,28.9554571,41.0250306
3B Kardeşler,,convenience,28.9562448,41.0247304
Karadeniz Market,,convenience,28.9544659,41.024709
UCZ Market,,convenience,28.9535379,41.0247793
Mini Market ve Şarküteri,,convenience,28.952385,41.0239125
Tadım Market,,convenience,28.9538869,41.028015
Yunus Gıda,,convenience,28.9539599,41.0274959
Mercan Gida,,convenience,28.9521195,41.0256589
Akın gıda,,convenience,28.9253321,40.9947997
,,convenience,28.9280327,40.9969258
Mavtini bakkal,,convenience,28.929129,40.9976404
Gri Ucuz satış,,convenience,28.9256102,40.9948145
Kule kuruyemiş,,convenience,28.9263206,40.9953932
Özcan Market,,convenience,28.9267209,40.9956387
Şentürk Kuruyemiş,,convenience,28.9274227,40.9962723
Özcan şarküteri,,convenience,28.9275136,40.9963433
mo-su 10:00-22:30,,convenience,28.9319151,41.0000446
Ebubekir Market,,convenience,28.9314064,40.9989922
Kardeşler Market,,convenience,28.9329673,41.0008866
Kayalar Granit mermer Çimston Belenco,,convenience,28.9330284,41.000931
su-sa 9:00-20:00,,convenience,28.9340538,41.0012552
Esmer firin malzameleri,,convenience,28.9324926,41.0006322
Köçyiğit Kuruyemiş,,convenience,28.9296573,40.9976781
Gökmen,,convenience,28.9326619,41.0005889
mo-sa 8:30-22:30,,convenience,28.9301831,40.99839
Ümit Gıda,,convenience,28.9317673,41.0036544
Birsüt Yoğurt,,convenience,28.9318638,41.0036562
Ergün Market,,convenience,28.9312637,41.0033052
Yıldız market,,convenience,28.9306546,41.0032275
Pınar Gıda,,convenience,28.9307264,41.0026656
Durak şarküteri,,convenience,28.9314143,41.00004
Enes Kuruyemiş,,convenience,28.9347992,41.0040852
Altuncu market,,convenience,28.935326,41.0029238
Bakkal,,convenience,28.9433942,41.0066294
Karadeniz bakkaliyesi,,convenience,28.9449909,41.0062225
Umut market,,convenience,28.946015,41.0071768
Huzur Büfe,,convenience,28.9458418,41.0076648
Demir market,,convenience,28.9452036,41.0071153
Bakkal,,convenience,28.9445772,41.0064858
Demir gıda,,convenience,28.9434253,41.0054972
Serhat temizlik ürünleri,,convenience,28.9433286,41.0051279
Sağlık gıda,,convenience,28.9437305,41.0050436
Sultan market,,convenience,28.9440141,41.0048932
Sözer market,,convenience,28.9443285,41.0040946
Turcel Market,,convenience,28.9449504,41.0044274
Özdemir şarküteri,,convenience,28.9454463,41.0051506
Ottoman tobaco shop,,convenience,28.9453929,41.0055244
Can gıda tekel bayii,,convenience,28.9454623,41.0056548
Akyüz Ticaret,,convenience,28.945935,41.0063505
Turcel Market,,convenience,28.9464793,41.0065496
Siman gıda ve temizlik ürünleri,,convenience,28.9463261,41.0066534
Nehir Şarküteri,,convenience,28.9470883,41.0069482
Engin Büfe,,convenience,28.9500574,41.0065685
MRC 24 market,,convenience,28.9498987,41.0071617
Gökçek gıda,,convenience,28.9494544,41.006989
Nazar market,,convenience,28.9494085,41.0075448
Nazar market,,convenience,28.948778,41.0075107
Kardeşler market,,convenience,28.9479723,41.0074745
Elmas market,,convenience,28.9500537,41.0081798
Marmary market,,convenience,28.9500473,41.0086731
Topuzoğlu Kuruyemiş,,convenience,28.9480039,41.0089335
Çınar Kuruyemiş Şekerleme Ve Kahve,,convenience,28.9466204,41.0084382
Batı Trakya Gıda,,convenience,28.9459055,41.0082224
Yıldız Mini Market,,convenience,28.9457798,41.0081454
Turcel Gıda,,convenience,28.9439686,41.0076612
Akasya su,,convenience,28.9433426,41.0075292
Kopuz besin pazarı,,convenience,28.9431128,41.0074384
Kardeşler Market,,convenience,28.9423417,41.0070728
Fatih mini market,,convenience,28.9311242,41.0206082
Huzur Gıda 2,,convenience,28.9295465,41.0219582
Dalbaz Gıda,,convenience,28.9304072,41.0211976
Şavranlar market,,convenience,28.9283284,41.0223076
Yildizlar Kuruyemiş,,convenience,28.9323369,41.0204101
Güneş gıda,,convenience,28.9319813,41.0196269
Bolu arslan büfe,,convenience,28.9322476,41.0193542
Turan gıda,,convenience,28.9320438,41.0189997
Erkoç şarküteri,,convenience,28.9277557,41.0211573
Topkapı gıda meşrubat,,convenience,28.9306399,41.0204455
Dağdelen şarküteri,,convenience,28.9311708,41.0174147
Sercan gıda,,convenience,28.9293092,41.0196959
Can büfe,,convenience,28.9279149,41.0201877
Çapa Büfe,,convenience,28.930876,41.0166749
Efem tekel bayi,,convenience,28.8799881,41.0268307
Cansu peynircilik,,convenience,28.9383906,41.0246616
Şahba Gıda,,convenience,28.9377683,41.0241153
Özmar Market,,convenience,28.9374411,41.0234677
CanBaz Gıda,,convenience,28.936159,41.0222334
Beyt Almona,,convenience,28.9385784,41.0215534
Sultan Market,,convenience,28.952297,41.0165117
Seç Market,,convenience,28.9354348,41.0215847
Ucz,,convenience,28.9352363,41.0224681
Kürtüba gıda,,convenience,28.939949,41.0257422
Karkar,,convenience,28.9440903,41.0218853
Doğal Peynircilik,,convenience,28.9423549,41.0208553
Anwar Alşam Gıda,,convenience,28.9391202,41.0218044
Alışveriş Dünyası,,convenience,28.9408851,41.021776
Baharat Dünyası,,convenience,28.9425534,41.0213996
Nilay Otomotiv,,convenience,28.9405525,41.0210961
Bizim Market,,convenience,28.9428297,41.0271465
Keskin Market,,convenience,28.9421538,41.0263007
Atalay Market,,convenience,28.9466894,41.0247952
Alhaşami Market,,convenience,28.9428699,41.0264545
Kuzey Market,,convenience,28.9433207,41.0261992
Marketim Ağca Gıda,,convenience,28.9456694,41.0242645
serhan gida,,convenience,28.9656536,41.0048146
Star Tekel,,convenience,28.9649998,41.0048057
Koçyiğit Büfe,,convenience,28.9270091,41.0049181
Sefa Market,,convenience,28.9268345,41.0051108
Orhun Oğlu Market,,convenience,28.9262356,41.005472
Fırat Gida Kuruyemiş,,convenience,28.9247997,41.0035628
Kardeşler Şarküteri,,convenience,28.9250399,41.0056102
Şam Gida Maddeleri,,convenience,28.9250654,41.0065064
Murat Gıda,,convenience,28.9241113,41.0040798
Ahmet Gül Market,,convenience,28.9240428,41.0050231
Caner Gıda Toptan,,convenience,28.9260906,41.0066199
İLAYDA SÜPER MARKET ve TEKEL,,convenience,28.9488568,41.0086002
Mis gıda pazarı,,convenience,28.9486514,41.0087671
Aksaray Market Gıda ve Tekel,,convenience,28.9486645,41.0081027
Umut Market ve Şarküteri,,convenience,28.9486112,41.0078134
Ergin market,,convenience,28.9486989,41.0072283
Ömür şarküteri,,convenience,28.9493793,41.0081124
Altun kuruyemiş,,convenience,28.9493543,41.0084813
Aytuğ Market Tekel Bayi,,convenience,28.9491896,41.0085599
Fuat market,,convenience,28.9491469,41.0091164
Nesra Tekel ve Şarküteri,,convenience,28.9500352,41.0081896
Kızıl Büfe,,convenience,28.9498811,41.0082131
Furkan Market,,convenience,28.9526166,41.0205844
Meydan Market,,convenience,28.9754514,41.0089511
Shop Market,,convenience,28.9757186,41.0089974
Güven Market,,convenience,28.9771667,41.0082425
Hilal Büfe,,convenience,28.9774728,41.0078973
Antik Büfe,,convenience,28.9772746,41.0106903
Murat Gida Shop,,convenience,28.9775137,41.0087653
Öz Şahinler Market,,convenience,28.9747121,41.0082415
Yeni Tuna Büfe,,convenience,28.9326078,41.01478
Market,,convenience,28.9411747,41.0084147
Sifa market,,convenience,28.9431274,41.0051762
Sercan Market,,convenience,28.9403808,41.007346
Şahin Market,,convenience,28.9264509,40.9990437
Kelesoğlu Market,,convenience,28.9292376,41.0021557
Bakkal,,convenience,28.9264273,41.0009249
Özkan Market,,convenience,28.9255736,40.9994496
Site Bakkaliyesi,,convenience,28.9280756,41.002056
SHOW Market,,convenience,28.924034,41.0002463
Ayrılmaz Temizlik,,convenience,28.9248563,41.0024218
Kardeşler Market,,convenience,28.9257884,41.003008
Özen Yufka,,convenience,28.9255822,41.003078
Tolga Gıda,,convenience,28.9257885,41.0036973
