name,amenity,longitude,latitude
Medihaus,hospital,28.6568742,41.0133418
Maltepe 4 Nolu Aile Hekimliği,hospital,29.1167634,40.9410585
ARES Psikolojik Danışmanlık Merkezi,hospital,29.1338782,40.9226879
Özel Asya Hastanesi,hospital,28.9038241,41.073873
Özel Bilge Hastanesi,hospital,28.9073845,41.0695422
Avrupa Özel Şafak Hastanesi,hospital,28.9123842,41.0596967
Küçükbakkalköy Aile Sağlığı Merkezi,hospital,29.1255715,40.9804944
NGY Med Dental Clinic,hospital,28.6261789,41.0025741
Op.Dr.Alper TUNCEL,hospital,28.9910831,41.0517202
Üsküdar Üniversitesi Diş Hastanesi,hospital,29.1157001,41.0276144
Özel Medipoint Tıp Merkezi,hospital,29.0713318,40.9823877
Dr Ezgi Özkur,hospital,28.9909873,41.0492903
Acıbadem,hospital,28.8860229,41.1797497
Özel Baydent Ağız ve Diş Sağlığı Polikliniği,hospital,29.2367531,40.8829325
Bayındır Levent Tıp Merkezi,hospital,29.0179686,41.0730408
Özel Etiler Hastanesi,hospital,29.0183816,41.0726109
Patológia,hospital,28.9383347,41.003674
Aktif International Hospital,hospital,29.0174216,41.0230164
Marmara Tıp Merkezi,hospital,29.0584553,40.9840765
Selimpaşa Aile Sağlığı Merkezi,hospital,28.3671171,41.0554262
Medicana Zincirlikuyu Hastanesi,hospital,29.0151774,41.0714522
Erdem Hastanesi,hospital,29.1198759,41.021568
Eyüp Kemerburgaz Aile Sağlığı Merkezi,hospital,28.91162,41.159064
Bağcılar İşitme Engelli Rehabilitasyon Merkezi,hospital,28.8487524,41.0254232
Çekmeköy Devlet Hastanesi,hospital,29.2352315,41.0373376
Şehit Prof. İlhan Varank Eğitim ve Araştırma Hastanesi - Çekmeköy Ek Hizmet Binası,hospital,29.2351897,41.0378066
Özel Belde Tıp Merkezi,hospital,28.9153423,41.0567006
Özel Okmeydanı hastanesi,hospital,28.959974,41.0525054
ENT Clinic-Dr. Selcuk Guney,hospital,28.9852615,41.0550656
İstinye Üniversite Hastanesi,hospital,28.6719772,41.0562343
Özel Lilyum Tıp Merkezi,hospital,28.6273395,41.1577165
,hospital,28.9755784,41.03157
,hospital,28.6683658,41.0286952
