name,leisure,longitude,latitude
Yenikapı Şehir Parkı,park,28.946179505435232,40.99896480854624
Beylerbeyi Parkı,park,29.042587770608232,41.04363244056626
Sadri Alışık Aile Çay Bahçesi,park,28.86281434276596,41.00516356046443
Vardar Parkı,park,28.938255657310044,41.07220413040745
Fatih Sultan Mehmet Parkı,park,29.221929018274885,40.9120802729691
Şişhane Parkı,park,28.969351230720616,41.02822233154034
Ali Aktürk Parkı,park,28.746548450378704,41.19121574167627
Hz. Halit Parkı,park,28.92905728878216,41.04902851316276
Özgecan Aslan Parkı,park,29.18876056124633,41.03010796173027
Huzur Parkı,park,29.18384100300506,41.029397871667584
Şehit Üsteğmen Arif Kalafat Doğa Parkı,park,29.19399990013532,41.027541538108046
Lale Parkı,park,29.1863933,41.02364896666666
Hamidiye Parkı,park,29.18290739716165,41.025354372857066
Kültür Parkı,park,29.18962214338422,41.02267177176649
Ord. Prof. Zeki Velidi Togan Parkı,park,29.177789980606637,41.02491144931477
Karaca Parkı,park,29.15408916930134,40.94367004539389
Büyükçekmece Belediyesi Halk Akademisi El Sanatları Parkı,park,28.59028014166949,41.01715727562807
Silivri Belediyesi Lozan Parkı,park,28.2433620723084,41.07343605175821
